Text,Book,Chapter,Verse,Lemma,POS,ID,
δὲ,Matt,10,19,δέ,cc,15180,
παραδῶσιν,Matt,10,19,παραδίδωμι,vsaa3p,15181,
ὑμᾶς,Matt,10,19,σύ,rpa-p,15182,
μὴ,Matt,10,19,μή,x,15183,
μεριμνήσητε,Matt,10,19,μεριμνάω,vsaa2p,15184,
πῶς,Matt,10,19,πῶς,b,15185,
ἢ,Matt,10,19,ἤ,cc,15186,
τί,Matt,10,19,τίς,rqans,15187,
λαλήσητε,Matt,10,19,λαλέω,vsaa2p,15188,
δοθήσεται,Matt,10,19,δίδωμι,vifp3s,15189,
γὰρ,Matt,10,19,γάρ,cc,15190,
ὑμῖν,Matt,10,19,σύ,rpd-p,15191,
ἐν,Matt,10,19,ἐν,pd,15192,
ἐκείνῃ,Matt,10,19,ἐκεῖνος,rddfs,15193,
τῇ,Matt,10,19,ὁ,ddfs,15194,
ὥρᾳ,Matt,10,19,ὥρα,ndfsc,15195,
τί,Matt,10,19,τίς,rqans,15196,
λαλήσητε,Matt,10,19,λαλέω,vsaa2p,15197,
οὐ,Matt,10,20,οὐ,b,15198,
γὰρ,Matt,10,20,γάρ,cc,15199,
ὑμεῖς,Matt,10,20,σύ,rpn-p,15200,
ἐστε,Matt,10,20,εἰμί,vipa2p,15201,
οἱ,Matt,10,20,ὁ,dnmp,15202,
λαλοῦντες,Matt,10,20,λαλέω,vppanmp,15203,
ἀλλὰ,Matt,10,20,ἀλλά,cc,15204,
τὸ,Matt,10,20,ὁ,dnns,15205,
πνεῦμα,Matt,10,20,πνεῦμα,nnnsc,15206,
τοῦ,Matt,10,20,ὁ,dgms,15207,
πατρὸς,Matt,10,20,πατήρ,ngmsc,15208,
ὑμῶν,Matt,10,20,σύ,rpg-p,15209,
τὸ,Matt,10,20,ὁ,dnns,15210,
λαλοῦν,Matt,10,20,λαλέω,vppanns,15211,
ἐν,Matt,10,20,ἐν,pd,15212,
ὑμῖν,Matt,10,20,σύ,rpd-p,15213,
Παραδώσει,Matt,10,21,παραδίδωμι,vifa3s,15214,
δὲ,Matt,10,21,δέ,cc,15215,
ἀδελφὸς,Matt,10,21,ἀδελφός,nnmsc,15216,
ἀδελφὸν,Matt,10,21,ἀδελφός,namsc,15217,
εἰς,Matt,10,21,εἰς,pa,15218,
θάνατον,Matt,10,21,θάνατος,namsc,15219,
καὶ,Matt,10,21,καί,cc,15220,
πατὴρ,Matt,10,21,πατήρ,nnmsc,15221,
τέκνον,Matt,10,21,τέκνον,nansc,15222,
καὶ,Matt,10,21,καί,cc,15223,
ἐπαναστήσονται,Matt,10,21,ἐπανίστημι,vifm3p,15224,
τέκνα,Matt,10,21,τέκνον,nnnpc,15225,
ἐπὶ,Matt,10,21,ἐπί,pa,15226,
γονεῖς,Matt,10,21,γονεύς,nampc,15227,
καὶ,Matt,10,21,καί,cc,15228,
θανατώσουσιν,Matt,10,21,θανατόω,vifa3p,15229,
αὐτούς,Matt,10,21,αὐτός,rpamp,15230,
καὶ,Matt,10,22,καί,cc,15231,
ἔσεσθε,Matt,10,22,εἰμί,vifm2p,15232,
μισούμενοι,Matt,10,22,μισέω,vpppnmp,15233,
ὑπὸ,Matt,10,22,ὑπό,pg,15234,
πάντων,Matt,10,22,πᾶς,aigmpn,15235,
διὰ,Matt,10,22,διά,pa,15236,
τὸ,Matt,10,22,ὁ,dans,15237,
ὄνομά,Matt,10,22,ὄνομα,nansc,15238,
μου,Matt,10,22,ἐγώ,rpg-s,15239,
ὁ,Matt,10,22,ὁ,dnms,15240,
δὲ,Matt,10,22,δέ,cc,15241,
ὑπομείνας,Matt,10,22,ὑπομένω,vpaanms,15242,
εἰς,Matt,10,22,εἰς,pa,15243,
τέλος,Matt,10,22,τέλος,nansc,15244,
οὗτος,Matt,10,22,οὗτος,rdnms,15245,
σωθήσεται,Matt,10,22,σῴζω,vifp3s,15246,
Ὅταν,Matt,10,23,ὅταν,cs,15247,
δὲ,Matt,10,23,δέ,cc,15248,
διώκωσιν,Matt,10,23,διώκω,vspa3p,15249,
ὑμᾶς,Matt,10,23,σύ,rpa-p,15250,
ἐν,Matt,10,23,ἐν,pd,15251,
τῇ,Matt,10,23,ὁ,ddfs,15252,
πόλει,Matt,10,23,πόλις,ndfsc,15253,
ταύτῃ,Matt,10,23,οὗτος,rddfs,15254,
φεύγετε,Matt,10,23,φεύγω,vdpa2p,15255,
εἰς,Matt,10,23,εἰς,pa,15256,
τὴν,Matt,10,23,ὁ,dafs,15257,
ἑτέραν,Matt,10,23,ἕτερος,aiafsn,15258,
ἀμὴν,Matt,10,23,ἀμήν,t,15259,
γὰρ,Matt,10,23,γάρ,cc,15260,
λέγω,Matt,10,23,λέγω,vipa1s,15261,
ὑμῖν,Matt,10,23,σύ,rpd-p,15262,
οὐ,Matt,10,23,οὐ,b,15263,
μὴ,Matt,10,23,μή,x,15264,
τελέσητε,Matt,10,23,τελέω,vsaa2p,15265,
τὰς,Matt,10,23,ὁ,dafp,15266,
πόλεις,Matt,10,23,πόλις,nafpc,15267,
τοῦ,Matt,10,23,ὁ,dgms,15268,
Ἰσραὴλ,Matt,10,23,Ἰσραήλ,ngmsp,15269,
ἕως,Matt,10,23,ἕως,cs,15270,
ἂν,Matt,10,23,ἄν,x,15271,
ἔλθῃ,Matt,10,23,ἔρχομαι,vsaa3s,15272,
ὁ,Matt,10,23,ὁ,dnms,15273,
υἱὸς,Matt,10,23,υἱός,nnmsc,15274,
τοῦ,Matt,10,23,ὁ,dgms,15275,
ἀνθρώπου,Matt,10,23,ἄνθρωπος,ngmsc,15276,
Οὐκ,Matt,10,24,οὐ,b,15277,
ἔστιν,Matt,10,24,εἰμί,vipa3s,15278,
μαθητὴς,Matt,10,24,μαθητής,nnmsc,15279,
ὑπὲρ,Matt,10,24,ὑπέρ,pa,15280,
τὸν,Matt,10,24,ὁ,dams,15281,
διδάσκαλον,Matt,10,24,διδάσκαλος,namsc,15282,
οὐδὲ,Matt,10,24,οὐδέ,cc,15283,
δοῦλος,Matt,10,24,δοῦλος,nnmsc,15284,
ὑπὲρ,Matt,10,24,ὑπέρ,pa,15285,
τὸν,Matt,10,24,ὁ,dams,15286,
κύριον,Matt,10,24,κύριος,namsc,15287,
αὐτοῦ,Matt,10,24,αὐτός,rpgms,15288,
ἀρκετὸν,Matt,10,25,ἀρκετός,annnsn,15289,
τῷ,Matt,10,25,ὁ,ddms,15290,
μαθητῇ,Matt,10,25,μαθητής,ndmsc,15291,
ἵνα,Matt,10,25,ἵνα,cs,15292,
γένηται,Matt,10,25,γίνομαι,vsam3s,15293,
ὡς,Matt,10,25,ὡς,cs,15294,
ὁ,Matt,10,25,ὁ,dnms,15295,
διδάσκαλος,Matt,10,25,διδάσκαλος,nnmsc,15296,
αὐτοῦ,Matt,10,25,αὐτός,rpgms,15297,
καὶ,Matt,10,25,καί,cc,15298,
ὁ,Matt,10,25,ὁ,dnms,15299,
δοῦλος,Matt,10,25,δοῦλος,nnmsc,15300,
ὡς,Matt,10,25,ὡς,cs,15301,
ὁ,Matt,10,25,ὁ,dnms,15302,
κύριος,Matt,10,25,κύριος,nnmsc,15303,
αὐτοῦ,Matt,10,25,αὐτός,rpgms,15304,
εἰ,Matt,10,25,εἰ,cs,15305,
τὸν,Matt,10,25,ὁ,dams,15306,
οἰκοδεσπότην,Matt,10,25,οἰκοδεσπότης,namsc,15307,
Βεελζεβοὺλ,Matt,10,25,Βεελζεβούλ,namsp,15308,
ἐπεκάλεσαν,Matt,10,25,ἐπικαλέω,viaa3p,15309,
πόσῳ,Matt,10,25,πόσος,aqdnsn,15310,
μᾶλλον,Matt,10,25,μᾶλλον,b,15311,
τοὺς,Matt,10,25,ὁ,damp,15312,
οἰκιακοὺς,Matt,10,25,οἰκιακός,nampc,15313,
αὐτοῦ,Matt,10,25,αὐτός,rpgms,15314,
Μὴ,Matt,10,26,μή,x,15315,
οὖν,Matt,10,26,οὖν,cc,15316,
φοβηθῆτε,Matt,10,26,φοβέω,vsap2p,15317,
αὐτούς,Matt,10,26,αὐτός,rpamp,15318,
οὐδὲν,Matt,10,26,οὐδείς,rinns,15319,
γάρ,Matt,10,26,γάρ,cc,15320,
ἐστιν,Matt,10,26,εἰμί,vipa3s,15321,
κεκαλυμμένον,Matt,10,26,καλύπτω,vpxpnns,15322,
ὃ,Matt,10,26,ὅς,rrnns,15323,
οὐκ,Matt,10,26,οὐ,b,15324,
ἀποκαλυφθήσεται,Matt,10,26,ἀποκαλύπτω,vifp3s,15325,
καὶ,Matt,10,26,καί,cc,15326,
κρυπτὸν,Matt,10,26,κρυπτός,annnsn,15327,
ὃ,Matt,10,26,ὅς,rrnns,15328,
οὐ,Matt,10,26,οὐ,b,15329,
γνωσθήσεται,Matt,10,26,γινώσκω,vifp3s,15330,
ὃ,Matt,10,27,ὅς,rrans,15331,
λέγω,Matt,10,27,λέγω,vipa1s,15332,
ὑμῖν,Matt,10,27,σύ,rpd-p,15333,
ἐν,Matt,10,27,ἐν,pd,15334,
τῇ,Matt,10,27,ὁ,ddfs,15335,
σκοτίᾳ,Matt,10,27,σκοτία,ndfsc,15336,
εἴπατε,Matt,10,27,λέγω,vdaa2p,15337,
ἐν,Matt,10,27,ἐν,pd,15338,
τῷ,Matt,10,27,ὁ,ddns,15339,
φωτί,Matt,10,27,φῶς,ndnsc,15340,
καὶ,Matt,10,27,καί,cc,15341,
ὃ,Matt,10,27,ὅς,rrans,15342,
εἰς,Matt,10,27,εἰς,pa,15343,
τὸ,Matt,10,27,ὁ,dans,15344,
οὖς,Matt,10,27,οὖς,nansc,15345,
ἀκούετε,Matt,10,27,ἀκούω,vipa2p,15346,
κηρύξατε,Matt,10,27,κηρύσσω,vdaa2p,15347,
ἐπὶ,Matt,10,27,ἐπί,pg,15348,
τῶν,Matt,10,27,ὁ,dgnp,15349,
δωμάτων,Matt,10,27,δῶμα,ngnpc,15350,
Καὶ,Matt,10,28,καί,cc,15351,
μὴ,Matt,10,28,μή,x,15352,
φοβεῖσθε,Matt,10,28,φοβέω,vdpm2p,15353,
ἀπὸ,Matt,10,28,ἀπό,pg,15354,
τῶν,Matt,10,28,ὁ,dgmp,15355,
ἀποκτεννόντων,Matt,10,28,ἀποκτείνω,vppagmp,15356,
τὸ,Matt,10,28,ὁ,dans,15357,
σῶμα,Matt,10,28,σῶμα,nansc,15358,
τὴν,Matt,10,28,ὁ,dafs,15359,
δὲ,Matt,10,28,δέ,cc,15360,
ψυχὴν,Matt,10,28,ψυχή,nafsc,15361,
μὴ,Matt,10,28,μή,x,15362,
δυναμένων,Matt,10,28,δύναμαι,vppmgmp,15363,
ἀποκτεῖναι,Matt,10,28,ἀποκτείνω,vnaa,15364,
φοβεῖσθε,Matt,10,28,φοβέω,vdpm2p,15365,
δὲ,Matt,10,28,δέ,cc,15366,
μᾶλλον,Matt,10,28,μᾶλλον,b,15367,
τὸν,Matt,10,28,ὁ,dams,15368,
δυνάμενον,Matt,10,28,δύναμαι,vppmams,15369,
καὶ,Matt,10,28,καί,cc,15370,
ψυχὴν,Matt,10,28,ψυχή,nafsc,15371,
καὶ,Matt,10,28,καί,cc,15372,
σῶμα,Matt,10,28,σῶμα,nansc,15373,
ἀπολέσαι,Matt,10,28,ἀπόλλυμι,vnaa,15374,
ἐν,Matt,10,28,ἐν,pd,15375,
γεέννῃ,Matt,10,28,γέεννα,ndfsc,15376,
οὐχὶ,Matt,10,29,οὐχί,b,15377,
δύο,Matt,10,29,δύο,acnnpn,15378,
στρουθία,Matt,10,29,στρουθίον,nnnpc,15379,
ἀσσαρίου,Matt,10,29,ἀσσάριον,ngnsc,15380,
πωλεῖται,Matt,10,29,πωλέω,vipp3s,15381,
καὶ,Matt,10,29,καί,cc,15382,
ἓν,Matt,10,29,εἷς,acnnsn,15383,
ἐξ,Matt,10,29,ἐκ,pg,15384,
αὐτῶν,Matt,10,29,αὐτός,rpgnp,15385,
οὐ,Matt,10,29,οὐ,b,15386,
πεσεῖται,Matt,10,29,πίπτω,vifm3s,15387,
ἐπὶ,Matt,10,29,ἐπί,pa,15388,
τὴν,Matt,10,29,ὁ,dafs,15389,
γῆν,Matt,10,29,γῆ,nafsc,15390,
ἄνευ,Matt,10,29,ἄνευ,pg,15391,
τοῦ,Matt,10,29,ὁ,dgms,15392,
πατρὸς,Matt,10,29,πατήρ,ngmsc,15393,
ὑμῶν,Matt,10,29,σύ,rpg-p,15394,
ὑμῶν,Matt,10,30,σύ,rpg-p,15395,
δὲ,Matt,10,30,δέ,cc,15396,
καὶ,Matt,10,30,καί,b,15397,
αἱ,Matt,10,30,ὁ,dnfp,15398,
τρίχες,Matt,10,30,θρίξ,nnfpc,15399,
τῆς,Matt,10,30,ὁ,dgfs,15400,
κεφαλῆς,Matt,10,30,κεφαλή,ngfsc,15401,
πᾶσαι,Matt,10,30,πᾶς,ainfpn,15402,
ἠριθμημέναι,Matt,10,30,ἀριθμέω,vpxpnfp,15403,
εἰσίν,Matt,10,30,εἰμί,vipa3p,15404,
μὴ,Matt,10,31,μή,x,15405,
οὖν,Matt,10,31,οὖν,cc,15406,
φοβεῖσθε,Matt,10,31,φοβέω,vdpm2p,15407,
πολλῶν,Matt,10,31,πολύς,angnpn,15408,
στρουθίων,Matt,10,31,στρουθίον,ngnpc,15409,
διαφέρετε,Matt,10,31,διαφέρω,vipa2p,15410,
ὑμεῖς,Matt,10,31,σύ,rpn-p,15411,
Πᾶς,Matt,10,32,πᾶς,ainmsn,15412,
οὖν,Matt,10,32,οὖν,cc,15413,
ὅστις,Matt,10,32,ὅστις,rrnms,15414,
ὁμολογήσει,Matt,10,32,ὁμολογέω,vifa3s,15415,
ἐν,Matt,10,32,ἐν,pd,15416,
ἐμοὶ,Matt,10,32,ἐγώ,rpd-s,15417,
ἔμπροσθεν,Matt,10,32,ἔμπροσθεν,pg,15418,
τῶν,Matt,10,32,ὁ,dgmp,15419,
ἀνθρώπων,Matt,10,32,ἄνθρωπος,ngmpc,15420,
ὁμολογήσω,Matt,10,32,ὁμολογέω,vifa1s,15421,
κἀγὼ,Matt,10,32,καί+ἐγώ,b&rpn-s,15422,
ἐν,Matt,10,32,ἐν,pd,15423,
αὐτῷ,Matt,10,32,αὐτός,rpdms,15424,
ἔμπροσθεν,Matt,10,32,ἔμπροσθεν,pg,15425,
τοῦ,Matt,10,32,ὁ,dgms,15426,
πατρός,Matt,10,32,πατήρ,ngmsc,15427,
μου,Matt,10,32,ἐγώ,rpg-s,15428,
τοῦ,Matt,10,32,ὁ,dgms,15429,
ἐν,Matt,10,32,ἐν,pd,15430,
τοῖς,Matt,10,32,ὁ,ddmp,15431,
οὐρανοῖς,Matt,10,32,οὐρανός,ndmpc,15432,
ὅστις,Matt,10,33,ὅστις,rrnms,15433,
δ,Matt,10,33,δέ,cc,15434,
ἂν,Matt,10,33,ἄν,x,15435,
ἀρνήσηταί,Matt,10,33,ἀρνέομαι,vsam3s,15436,
με,Matt,10,33,ἐγώ,rpa-s,15437,
ἔμπροσθεν,Matt,10,33,ἔμπροσθεν,pg,15438,
τῶν,Matt,10,33,ὁ,dgmp,15439,
ἀνθρώπων,Matt,10,33,ἄνθρωπος,ngmpc,15440,
ἀρνήσομαι,Matt,10,33,ἀρνέομαι,vifm1s,15441,
κἀγὼ,Matt,10,33,καί+ἐγώ,b&rpn-s,15442,
αὐτὸν,Matt,10,33,αὐτός,rpams,15443,
ἔμπροσθεν,Matt,10,33,ἔμπροσθεν,pg,15444,
τοῦ,Matt,10,33,ὁ,dgms,15445,
πατρός,Matt,10,33,πατήρ,ngmsc,15446,
μου,Matt,10,33,ἐγώ,rpg-s,15447,
τοῦ,Matt,10,33,ὁ,dgms,15448,
ἐν,Matt,10,33,ἐν,pd,15449,
τοῖς,Matt,10,33,ὁ,ddmp,15450,
οὐρανοῖς,Matt,10,33,οὐρανός,ndmpc,15451,
Μὴ,Matt,10,34,μή,x,15452,
νομίσητε,Matt,10,34,νομίζω,vsaa2p,15453,
ὅτι,Matt,10,34,ὅτι,cs,15454,
ἦλθον,Matt,10,34,ἔρχομαι,viaa1s,15455,
βαλεῖν,Matt,10,34,βάλλω,vnaa,15456,
εἰρήνην,Matt,10,34,εἰρήνη,nafsc,15457,
ἐπὶ,Matt,10,34,ἐπί,pa,15458,
τὴν,Matt,10,34,ὁ,dafs,15459,
γῆν,Matt,10,34,γῆ,nafsc,15460,
οὐκ,Matt,10,34,οὐ,b,15461,
ἦλθον,Matt,10,34,ἔρχομαι,viaa1s,15462,
βαλεῖν,Matt,10,34,βάλλω,vnaa,15463,
εἰρήνην,Matt,10,34,εἰρήνη,nafsc,15464,
ἀλλὰ,Matt,10,34,ἀλλά,cc,15465,
μάχαιραν,Matt,10,34,μάχαιρα,nafsc,15466,
ἦλθον,Matt,10,35,ἔρχομαι,viaa1s,15467,
γὰρ,Matt,10,35,γάρ,cc,15468,
διχάσαι,Matt,10,35,διχάζω,vnaa,15469,
ἄνθρωπον,Matt,10,35,ἄνθρωπος,namsc,15470,
κατὰ,Matt,10,35,κατά,pg,15471,
τοῦ,Matt,10,35,ὁ,dgms,15472,
πατρὸς,Matt,10,35,πατήρ,ngmsc,15473,
αὐτοῦ,Matt,10,35,αὐτός,rpgms,15474,
καὶ,Matt,10,35,καί,cc,15475,
θυγατέρα,Matt,10,35,θυγάτηρ,nafsc,15476,
κατὰ,Matt,10,35,κατά,pg,15477,
τῆς,Matt,10,35,ὁ,dgfs,15478,
μητρὸς,Matt,10,35,μήτηρ,ngfsc,15479,
αὐτῆς,Matt,10,35,αὐτός,rpgfs,15480,
καὶ,Matt,10,35,καί,cc,15481,
νύμφην,Matt,10,35,νύμφη,nafsc,15482,
κατὰ,Matt,10,35,κατά,pg,15483,
τῆς,Matt,10,35,ὁ,dgfs,15484,
πενθερᾶς,Matt,10,35,πενθερά,ngfsc,15485,
αὐτῆς,Matt,10,35,αὐτός,rpgfs,15486,
καὶ,Matt,10,36,καί,cc,15487,
ἐχθροὶ,Matt,10,36,ἐχθρός,annmpn,15488,
τοῦ,Matt,10,36,ὁ,dgms,15489,
ἀνθρώπου,Matt,10,36,ἄνθρωπος,ngmsc,15490,
οἱ,Matt,10,36,ὁ,dnmp,15491,
οἰκιακοὶ,Matt,10,36,οἰκιακός,nnmpc,15492,
αὐτοῦ,Matt,10,36,αὐτός,rpgms,15493,
Ὁ,Matt,10,37,ὁ,dnms,15494,
φιλῶν,Matt,10,37,φιλέω,vppanms,15495,
πατέρα,Matt,10,37,πατήρ,namsc,15496,
ἢ,Matt,10,37,ἤ,cc,15497,
μητέρα,Matt,10,37,μήτηρ,nafsc,15498,
ὑπὲρ,Matt,10,37,ὑπέρ,pa,15499,
ἐμὲ,Matt,10,37,ἐγώ,rpa-s,15500,
οὐκ,Matt,10,37,οὐ,b,15501,
ἔστιν,Matt,10,37,εἰμί,vipa3s,15502,
μου,Matt,10,37,ἐγώ,rpg-s,15503,
ἄξιος,Matt,10,37,ἄξιος,annmsn,15504,
καὶ,Matt,10,37,καί,cc,15505,
ὁ,Matt,10,37,ὁ,dnms,15506,
φιλῶν,Matt,10,37,φιλέω,vppanms,15507,
υἱὸν,Matt,10,37,υἱός,namsc,15508,
ἢ,Matt,10,37,ἤ,cc,15509,
θυγατέρα,Matt,10,37,θυγάτηρ,nafsc,15510,
ὑπὲρ,Matt,10,37,ὑπέρ,pa,15511,
ἐμὲ,Matt,10,37,ἐγώ,rpa-s,15512,
οὐκ,Matt,10,37,οὐ,b,15513,
ἔστιν,Matt,10,37,εἰμί,vipa3s,15514,
μου,Matt,10,37,ἐγώ,rpg-s,15515,
ἄξιος,Matt,10,37,ἄξιος,annmsn,15516,
καὶ,Matt,10,38,καί,cc,15517,
ὃς,Matt,10,38,ὅς,rrnms,15518,
οὐ,Matt,10,38,οὐ,b,15519,
λαμβάνει,Matt,10,38,λαμβάνω,vipa3s,15520,
τὸν,Matt,10,38,ὁ,dams,15521,
σταυρὸν,Matt,10,38,σταυρός,namsc,15522,
αὐτοῦ,Matt,10,38,αὐτός,rpgms,15523,
καὶ,Matt,10,38,καί,cc,15524,
ἀκολουθεῖ,Matt,10,38,ἀκολουθέω,vipa3s,15525,
ὀπίσω,Matt,10,38,ὀπίσω,pg,15526,
μου,Matt,10,38,ἐγώ,rpg-s,15527,
οὐκ,Matt,10,38,οὐ,b,15528,
ἔστιν,Matt,10,38,εἰμί,vipa3s,15529,
μου,Matt,10,38,ἐγώ,rpg-s,15530,
ἄξιος,Matt,10,38,ἄξιος,annmsn,15531,
ὁ,Matt,10,39,ὁ,dnms,15532,
εὑρὼν,Matt,10,39,εὑρίσκω,vpaanms,15533,
τὴν,Matt,10,39,ὁ,dafs,15534,
ψυχὴν,Matt,10,39,ψυχή,nafsc,15535,
αὐτοῦ,Matt,10,39,αὐτός,rpgms,15536,
ἀπολέσει,Matt,10,39,ἀπόλλυμι,vifa3s,15537,
αὐτήν,Matt,10,39,αὐτός,rpafs,15538,
καὶ,Matt,10,39,καί,cc,15539,
ὁ,Matt,10,39,ὁ,dnms,15540,
ἀπολέσας,Matt,10,39,ἀπόλλυμι,vpaanms,15541,
τὴν,Matt,10,39,ὁ,dafs,15542,
ψυχὴν,Matt,10,39,ψυχή,nafsc,15543,
αὐτοῦ,Matt,10,39,αὐτός,rpgms,15544,
ἕνεκεν,Matt,10,39,ἕνεκα,pg,15545,
ἐμοῦ,Matt,10,39,ἐγώ,rpg-s,15546,
εὑρήσει,Matt,10,39,εὑρίσκω,vifa3s,15547,
αὐτήν,Matt,10,39,αὐτός,rpafs,15548,
Ὁ,Matt,10,40,ὁ,dnms,15549,
δεχόμενος,Matt,10,40,δέχομαι,vppmnms,15550,
ὑμᾶς,Matt,10,40,σύ,rpa-p,15551,
ἐμὲ,Matt,10,40,ἐγώ,rpa-s,15552,
δέχεται,Matt,10,40,δέχομαι,vipm3s,15553,
καὶ,Matt,10,40,καί,cc,15554,
ὁ,Matt,10,40,ὁ,dnms,15555,
ἐμὲ,Matt,10,40,ἐγώ,rpa-s,15556,
δεχόμενος,Matt,10,40,δέχομαι,vppmnms,15557,
δέχεται,Matt,10,40,δέχομαι,vipm3s,15558,
τὸν,Matt,10,40,ὁ,dams,15559,
ἀποστείλαντά,Matt,10,40,ἀποστέλλω,vpaaams,15560,
με,Matt,10,40,ἐγώ,rpa-s,15561,
ὁ,Matt,10,41,ὁ,dnms,15562,
δεχόμενος,Matt,10,41,δέχομαι,vppmnms,15563,
προφήτην,Matt,10,41,προφήτης,namsc,15564,
εἰς,Matt,10,41,εἰς,pa,15565,
ὄνομα,Matt,10,41,ὄνομα,nansc,15566,
προφήτου,Matt,10,41,προφήτης,ngmsc,15567,
μισθὸν,Matt,10,41,μισθός,namsc,15568,
προφήτου,Matt,10,41,προφήτης,ngmsc,15569,
λήμψεται,Matt,10,41,λαμβάνω,vifm3s,15570,
καὶ,Matt,10,41,καί,cc,15571,
ὁ,Matt,10,41,ὁ,dnms,15572,
δεχόμενος,Matt,10,41,δέχομαι,vppmnms,15573,
δίκαιον,Matt,10,41,δίκαιος,anamsn,15574,
εἰς,Matt,10,41,εἰς,pa,15575,
ὄνομα,Matt,10,41,ὄνομα,nansc,15576,
δικαίου,Matt,10,41,δίκαιος,angmsn,15577,
μισθὸν,Matt,10,41,μισθός,namsc,15578,
δικαίου,Matt,10,41,δίκαιος,angmsn,15579,
λήμψεται,Matt,10,41,λαμβάνω,vifm3s,15580,
καὶ,Matt,10,42,καί,cc,15581,
ὃς,Matt,10,42,ὅς,rrnms,15582,
ἂν,Matt,10,42,ἄν,x,15583,
ποτίσῃ,Matt,10,42,ποτίζω,vsaa3s,15584,
ἕνα,Matt,10,42,εἷς,acamsn,15585,
τῶν,Matt,10,42,ὁ,dgmp,15586,
μικρῶν,Matt,10,42,μικρός,angmpn,15587,
τούτων,Matt,10,42,οὗτος,rdgmp,15588,
ποτήριον,Matt,10,42,ποτήριον,nansc,15589,
ψυχροῦ,Matt,10,42,ψυχρός,angnsn,15590,
μόνον,Matt,10,42,μόνος,b/anamsn/anansn,15591,
εἰς,Matt,10,42,εἰς,pa,15592,
ὄνομα,Matt,10,42,ὄνομα,nansc,15593,
μαθητοῦ,Matt,10,42,μαθητής,ngmsc,15594,
ἀμὴν,Matt,10,42,ἀμήν,t,15595,
λέγω,Matt,10,42,λέγω,vipa1s,15596,
ὑμῖν,Matt,10,42,σύ,rpd-p,15597,
οὐ,Matt,10,42,οὐ,b,15598,
μὴ,Matt,10,42,μή,x,15599,
ἀπολέσῃ,Matt,10,42,ἀπόλλυμι,vsaa3s,15600,
τὸν,Matt,10,42,ὁ,dams,15601,
μισθὸν,Matt,10,42,μισθός,namsc,15602,
αὐτοῦ,Matt,10,42,αὐτός,rpgms,15603,
Καὶ,Matt,11,1,καί,cc,15604,
ἐγένετο,Matt,11,1,γίνομαι,viam3s,15605,
ὅτε,Matt,11,1,ὅτε,cs,15606,
ἐτέλεσεν,Matt,11,1,τελέω,viaa3s,15607,
ὁ,Matt,11,1,ὁ,dnms,15608,
Ἰησοῦς,Matt,11,1,Ἰησοῦς,nnmsp,15609,
διατάσσων,Matt,11,1,διατάσσω,vppanms,15610,
τοῖς,Matt,11,1,ὁ,ddmp,15611,
δώδεκα,Matt,11,1,δώδεκα,ac---n,15612,
μαθηταῖς,Matt,11,1,μαθητής,ndmpc,15613,
αὐτοῦ,Matt,11,1,αὐτός,rpgms,15614,
μετέβη,Matt,11,1,μεταβαίνω,viaa3s,15615,
ἐκεῖθεν,Matt,11,1,ἐκεῖθεν,b,15616,
τοῦ,Matt,11,1,ὁ,dgns,15617,
διδάσκειν,Matt,11,1,διδάσκω,vnpa,15618,
καὶ,Matt,11,1,καί,cc,15619,
κηρύσσειν,Matt,11,1,κηρύσσω,vnpa,15620,
ἐν,Matt,11,1,ἐν,pd,15621,
ταῖς,Matt,11,1,ὁ,ddfp,15622,
πόλεσιν,Matt,11,1,πόλις,ndfpc,15623,
αὐτῶν,Matt,11,1,αὐτός,rpgmp,15624,
Ὁ,Matt,11,2,ὁ,dnms,15625,
δὲ,Matt,11,2,δέ,cc,15626,
Ἰωάννης,Matt,11,2,Ἰωάννης,nnmsp,15627,
ἀκούσας,Matt,11,2,ἀκούω,vpaanms,15628,
ἐν,Matt,11,2,ἐν,pd,15629,
τῷ,Matt,11,2,ὁ,ddns,15630,
δεσμωτηρίῳ,Matt,11,2,δεσμωτήριον,ndnsc,15631,
τὰ,Matt,11,2,ὁ,danp,15632,
ἔργα,Matt,11,2,ἔργον,nanpc,15633,
τοῦ,Matt,11,2,ὁ,dgms,15634,
Χριστοῦ,Matt,11,2,Χριστός,ngmsp,15635,
πέμψας,Matt,11,2,πέμπω,vpaanms,15636,
διὰ,Matt,11,2,διά,pg,15637,
τῶν,Matt,11,2,ὁ,dgmp,15638,
μαθητῶν,Matt,11,2,μαθητής,ngmpc,15639,
αὐτοῦ,Matt,11,2,αὐτός,rpgms,15640,
εἶπεν,Matt,11,3,λέγω,viaa3s,15641,
αὐτῷ,Matt,11,3,αὐτός,rpdms,15642,
σὺ,Matt,11,3,σύ,rpn-s,15643,
εἶ,Matt,11,3,εἰμί,vipa2s,15644,
ὁ,Matt,11,3,ὁ,dnms,15645,
ἐρχόμενος,Matt,11,3,ἔρχομαι,vppmnms,15646,
ἢ,Matt,11,3,ἤ,cc,15647,
ἕτερον,Matt,11,3,ἕτερος,aiamsn,15648,
προσδοκῶμεν,Matt,11,3,προσδοκάω,vipa1p/vspa1p,15649,
Καὶ,Matt,11,4,καί,cc,15650,
ἀποκριθεὶς,Matt,11,4,ἀποκρίνομαι,vpapnms,15651,
ὁ,Matt,11,4,ὁ,dnms,15652,
